info,answer,explanation,question
112年學測-自然科第3題、,C,,3.新聞曾報導在地球南極大陸發現來自火星的隕石，科學家何以推測該隕石來自火星？(A)已經有載人太空船登陸火星，並曾攜回火星岩石(B)太陽系早期火星與地球曾發生碰撞，可判斷當時有大量火星岩石掉落到地球(C)經過化學分析，隕石中的元素同位素比例符合火星的元素同位素比例(D)該隕石含有大量氧化鐵，呈現暗紅色(E)該隕石外觀焦黑，有火燒的痕跡
112年學測-自然科第4題,B,,4.海岸邊突然來個大浪將岸上的釣客或遊客捲入海中，這種大浪俗稱「瘋狗浪」。報載2013年11月9日強烈颱風海燕穿過菲律賓，在南海西部向越南挺進。當日臺灣北部天氣良好，無風無雨。某社區大學學員前往新北市貢寮區鼻頭角地質公園海濱從事戶外教學，地質公園海濱突然出現5公尺高的「瘋狗浪」，參觀海岸地形的遊客，遭大浪捲入海中。此次「瘋狗浪」最有可能是由哪種因素所造成的？(A)因颱風瞬間強風直接產生的風浪(B)因颱風外圍環流挾帶東北季風產生的湧浪(C)因颱風造成的風浪破碎後產生的碎浪(D)因颱風低壓引起水位高漲的暴潮(E)因颱風造成土石崩落產生的海嘯
112年學測-自然科第6題,AE,,6.乾、溼球溫度計可用來測量空氣溼度。若甲地測得的乾、溼球溫度皆為30℃，而乙地乾、溼球溫度皆為20℃。下列敘述哪些正確？（應選2項）(A)兩地的相對溼度一樣(B)甲地的相對溼度較高(C)甲地的相對溼度較低(D)兩地的水氣含量相等(E)甲地的水氣含量較多(F)甲地的水氣含量較少
112年學測-自然科第8題,ADF,,8.開放大洋的海表面鹽度分布與緯度有關，原因是受不同緯度的降水與蒸發結果所致。試問海面鹽度高的緯度與下列哪些大氣現象所在之處有關？（應選3項）(A)位於高壓區(B)位於低壓區(C)位於上升氣流區(D)位於下降氣流區(E)位於海面風場的輻合區(F)位於海面風場的輻散區
112年學測-自然科第9題,C,,9.全球主要有三大地震帶，臺灣位於其中的「環太平洋地震帶」上。下列有關此地震帶的敘述何者正確？(A)此地震帶的形成主要與張裂性板塊邊界有關(B)地震主要發生在地殼中，所以此地震帶特徵多淺源地震(C)此地震帶與環太平洋火山帶（火環）位置幾乎一致，有許多活火山(D)地震與斷層活動息息相關，此地震帶的地震多半是由平
112年學測-自然科第11題,BC,,胡瓜嵌紋病毒（CMV）可使其宿主釋放特殊的氣味，吸引CMV的主要傳播媒介（蚜蟲）。CMV可感染多種作物，例如菸草。它是RNA病毒，會產生5種蛋白質，其中2b基因具有抑制植物抗病毒的能力，也能抑制宿主對抗蚜蟲。當具2b之CMV感染後，植物體上的蚜蟲會產生更多的後代，並有較高的存活率。11.下列哪些現象具有專一性，可用來確定作物已被CMV感染？（應選2項）(A)作物中含有CMV的核糖體(B)作物中含有CMV的RNA(C)作物中含有CMV的蛋白質(D)作物釋放出特殊的氣味(E)作物上發現大量蚜蟲
112年學測-自然科第12題,ABC,,12.巴博（SvantePaabo）因發現了已滅絕人族成員之基因體（DNA之集合）並探討現代人（Homosapiens）之演化歷程，獲得2022年諾貝爾生理—醫學獎。從尼安德塔人的化石中，他先發現了粒線體DNA，定序了第一個百萬個核苷酸和第一版的核基因體序列。稍後，又發現一個新的人族成員－丹尼索瓦人（Denisovan），並且組裝其基因體序列。他的這些研究開發了全新而完整的材料，並開創了新的科學方法，為嶄新的古基因體學研究注入動力，以探索人族的演化過程。有關探討人類演化之科學進展，下列哪些正確？（應選3項）(A)要從化石人族之標本中取得粒線體DNA序列比取得細胞核DNA容易(B)要從尼安德塔人的核酸中取相當連續的DNA序列比從現代人困難許多(C)假設丹尼索瓦人之最終學名為Homodenisova，則此人與現代人非同一物種(D)核基因體序列所提供的證據徹底否定了由粒線體DNA資料推論之人類演化過程(E)挹注巴博古基因體學研究的材料和科技已經可以延伸使用到侏羅紀的人類標本上
112年學測-自然科第13題,B,,13.取石蓮為材料欲觀察葉片保衛細胞之形態，下列玻片製作法何者最佳？(A)將材料以小刀徒手切下薄片(B)將材料以手指折撕(C)將材料以蓋玻片壓散(D)將材料以牙籤或解剖針塗抹於載玻片(E)將材料直接放置於載玻片上
112年學測-自然科第14題,D,,14.比較大腸桿菌和酵母菌的細胞，下列何者是它們共同擁有的結構？(A)細胞核(B)粒線體(C)高基氏體(D)核糖體(E)內質網
112年學測-自然科第15題,D,,15.某物種生殖母細胞雙套染色體數為12，下列何者正確？(A)開始減數分裂之稍前，染色體發生聯會成為四分體數是48(B)減數分裂一開始，每個生殖母細胞中的同源染色體數是24對(C)減數分裂第一階段（減數分裂I）之後，每個子細胞中的二分體數是12(D)該物種卵細胞中的染色體數是6(E)該物種精子中的染色體數是3
112年學測-自然科第16題,BC,,16.「在地球上的生物經演化過程而形成目前的生物多樣性」，依此意涵下列敘述哪些正確？（應選2項）(A)地球的歷史顯示歷次物種多樣性大規模減低的主要原因是新物種出現不足(B)大規模物種消失之後至達成生態系平衡之間，通常物種多樣性會逐漸增加(C)除了物種多樣性外，通常生物多樣性還可在基因或生態系的層次上加以觀察(D)若棲地複雜度增大，但因短期物種組成維持不變，故生態系多樣性仍然不變(E)某顯性對隱性等位基因的比值為3：1，則顯示顯性表徵較隱性更適應環境
112年學測-自然科第17題,AB,,17.經由探討病毒的構造和功能之後，假如分類學者同意擴大以細胞為基礎的林奈分類系統，以容納病毒，則下列哪些建議應屬合理？（應選2項）(A)新立一個域(B)新立一個界(C)將它置入原核生物界(D)將它置入細菌域(E)將它置入古菌界
112年學測-自然科第18題,A,,18.科學家篩到了兩個突變株（甲和乙），其果實皆較野生型小。下列有關證實甲和乙突變為同一基因的敘述，何者正確？(A)若甲和乙皆為隱性同型合子，進行互交，得子代為同樣小果，則可證實(B)若甲和乙皆為顯性異型合子，進行互交，得子代為同樣小果，則可證實(C)若甲和乙皆為顯性同型合子，進行互交，得子代為同樣小果，則可證實(D)若甲和乙皆為隱性同型合子，進行互交，得子代果實較甲乙小，則可證實(E)若甲和乙皆為顯性同型合子，進行互交，得子代果實較甲乙小，則可證實
112年學測-自然科第24題,BCE,,24.硝酸銨（NH4NO3）因含氮量高，常被用來製造化肥，但長期使用會導致土壤酸化。2020年發生於黎巴嫩貝魯特港的硝酸銨爆炸事件，是因為在高溫條件下，硝酸銨會進行激烈的反應，產生水蒸氣、氮氣以及氧氣所致。下列有關硝酸銨的敘述哪些正確？（應選3項）(A)硝酸銨具有4個N−H與3個N−O共價鍵，是分子化合物(B)硝酸銨水溶液中的[H+]＞[OH－ˉ](C)硝酸銨可幫助植物製造核酸、蛋白質(D)硝酸銨爆炸時，進行氧化還原反應，成分中的氮皆被氧化產生氮氣(E)硝酸銨在高溫下進行的反應，其反應式平衡後，各物種係數（為最簡整數）之和為9
112年學測-自然科第28題,D,,28.一群學生討論物理學發展史，初步整理出下列甲～己等6項資料的敘述。甲：湯姆森經由實驗發現電子的存在。乙：拉塞福提出原子的正電荷集中在核心、電子分布在核外圍的原子模型。丙：首先發現載有電流的導線會在其周圍產生磁場的是厄斯特。丁：首先推論光是電磁波的是赫茲。戊：首先由實驗發現電磁感應現象的是法拉第。己：首先提出能量具有量子化特性的是愛因斯坦。在上述各項敘述中，正確的為下列何者？(A)甲丁戊(B)乙丙己(C)丙丁戊己(D)甲乙丙戊(E)甲乙丁己
