,info,answer,score,generated_answer,detailed_generated_answer
0,109年學測-社會科第1題,C,1,C,                           正確的答案：(C)                           解釋：                           (C)社團可接受企業捐助擴充資源，但應注意企業環保立場，避免接受有違法行為或不當企業捐助。                           (A)成立社團後，應盡快向政府立案，但並非必要條件，且不影響其公共性。                           (B)接受行政機關補助不代表角色的中立性受到影響，只要遵守相關規定即可。                           (D)親友加入社團並不會影響其公共性，但應確保所有成員都能秉持公正公平原則。                           因此選(C)
1,109年學測-社會科第2題,C,1,C,                           正確的答案：(C)                           解釋：                           這題考的是世界貿易組織(WTO)的規定。WTO 的宗旨之一就是促進全球貿易，當各國之間出現貿易爭端時，可以向 WTO 提交申訴，由 WTO 的爭端解決機制來裁決。在這個案例中，甲國和乙國之間的貿易糾紛，甲國向丙提出申訴，丙做出裁決，符合 WTO 的角色。而其他選項：(A) 聯合國、(B) 世界銀行、(D) 亞太經濟合作會議，他們並沒有直接處理國家間貿易爭端的規定或機制。因此，丙最有可能是世界貿易組織。
2,109年學測-社會科第3題,A,0,B,                           正確的答案：(B)                           解釋：                           這題考察的是我國公共政策的制定與利益團體的影響。從表 1 中可以看出，小芳整理的資料涉及了三個不同的公共政策議題：車禍受難者救援、兒童福利和法律扶助。這些政策都是與特定群體權益相關的立法，並在特定時期推動。這些議題與弱勢群體的保障有關，因此最可能的報告主題是關於我國弱勢群體保障的立法案例。
3,109年學測-社會科第4題,A,0,C,                           正確的答案：(C)                           解釋：                           (C)根據《民用訴訟法》第 235 條，未滿二十歲者，非經法定代理人同意，不得結婚。因此，甲尚未滿二十歲，依民法不能與他人結婚。                           (A)甲與女同學已辦理結婚登記，依《民法》規定，未滿二十歲者，需經法定代理人同意才能結婚，故此選項錯誤。                           (B)依《民法》規定，父母之命的婚姻，若未經法定代理人同意，即使已登記，也無法生效，故此選項錯誤。                           (D)依《民法》規定，甲可與由父母代訂親事的女方，共同合意以書面宣告該婚姻無效，但甲尚未滿二十歲，依民法不能與他人結婚，故此選項錯誤。                           故選(C)。
4,109年學測-社會科第5題,C,1,C,                           正確的答案：(C)                           解釋：                           (A)丙如果發現甲罪證確鑿，依刑事訴訟法規定，丙應告知法院，並請求法院停止辯護，而非拒絕替甲辯護。                           (B)乙作為偵查人員，其任務是調查犯罪事實，甲罪嫌重大，乙應依法將全案移送檢察官起訴，而非直接羈押甲。                           (C)乙事後如發現對甲有利證據，依刑事訴訟法規定，乙應將這些證據告知檢察官，由檢察官決定是否起訴，而非參考這些證據決定是否起訴。                           (D)丙作為辯護人，其職責是為被告辯護，並非促成被告在法庭上認罪，更不能影響法官判決，更遑論乙輕判甲，避免甲被乙判處死刑。                           因此選(C)
5,109年學測-社會科第6題,D,1,D,                           正確的答案：(D)                           解釋：                           (A)政府出動直升機的費用屬於投資性支出，因為這類支出有助於提高未來收益，如救災能力提升。                           (B)政府購置直升機的經費屬於資本性支出，因為這類支出是為了提供長期服務，而非直接獲得當期收益。                           (C)罰鍰收入屬於非稅收收入，不是政府的規費收入，規費收入通常是指政府對特定行為收取的費用，如車輛牌照費、門牌稅等。                           (D)救援費用和罰鍰均屬政府收入，救援費用是政府因應山難事件而產生的支出，罰鍰則是對違反規定的登山客所徵收的費用，屬於規費收入的一部分。因此，救援費用和罰鍰均計入規費收入。
6,109年學測-社會科第7題,A,0,C,                           正確的答案：(C)                           解釋：                           (A)：此圖表顯示的是勇士戰力升級數，沒有顯示弓箭手的生產可能線。                           (B)：此圖表顯示的是勇士戰力升級數，沒有顯示弓箭手的生產可能線。                           (C)：此圖表顯示了勇士和弓箭手的生產可能線，且弓箭手的生產可能線是雙倍的，因此弓箭手的生產能力大大提升。                           (D)：此圖表顯示了勇士和弓箭手的生產可能線，但沒有顯示弓箭手戰力升級數的變化，且弓箭手的生產可能線不是雙倍的。                           因此，只有(C)最適合用來顯示此優惠對小新一小時生產可能線的影響。
7,109年學測-社會科第8題,B,1,B,                           正確的答案：(B)                           解釋：                           (A)公民投票是選舉制度的一部分，選民投票決定政黨輪替，但並非所有政策都經過公民會議討論。                           (B)公民會議是公民對公共政策進行討論，有助於改善代議制度，並擴大參與決策機會，符合民主政治理念。                           (C)公民會議可以讓更多人參與公共政策的討論，但並非所有公民都能理解政策，多數決也未必能避免決策品質下降。                           (D)公民投票雖可避免菁英壟斷，但並非所有政策都適合公民投票決定，且投票結果未必能反映全民意見，易產生歧視性結果。                           因此，(B)最符合民主政治理念。
8,109年學測-社會科第10題,B,0,D,                           正確的答案：(D)                           解釋：                           (D)民意調查是政府收集公民意見、了解民意的方式之一，與題文案例所屬的政府決策過程階段類似，即「政策執行」階段。學校行政單位公告「游泳一百公尺」為畢業條件，是政策的宣示和執行；甲收到記過通知，是政策執行的結果；甲因未參加游泳考試，被通知補考，是政策執行的延伸；甲因未取得游泳及格證明，無法取得畢業證書，是政策執行的後果。而「院大法官解釋意旨」是司法機關對法律條文的解釋，與行政決策過程無直接關係。
9,109年學測-社會科第11題,A,0,B,                           正確的答案：(B)                           解釋：                           甲所提出的主張，根據「法律保留」原則，政府不能自行制定法律，只能在現行法律範圍內執行或制定行政規章。這與信賴保護、法律優位、平等原則等原則不同，這些原則通常涉及對公民權利的保障和對政府行為的限制。
10,109年學測-社會科第12題,C,0,B,                           正確的答案：(B)                           解釋：                           (B)媒體報導內容嘩眾取寵，僅追求收視率但忽略社會責任，這類報導往往只呈現片面觀點，缺乏客觀公正，容易引起誤解和混淆，並可能對社會產生負面影響。                           (A)媒體未能善盡查證責任，僅一味隨著輿論起舞，這類報導可能會受到情緒化或偏見影響，缺乏事實基礎，易造成誤導。                           (C)新聞編製者持特定立場，導致新聞僅傳遞部分訊息，這類報導可能有偏見或有選擇性地呈現信息，缺乏全面性和客觀性。                           (D)媒體能對社會事件進行批判分析，有效實現公共性，這類報導能夠提供多元觀點，有助於公眾理解事件全貌，並促進社會討論和反思。                           故此題選(B)。
11,109年學測-社會科第14題,B,0,A,                           正確的答案：(A)                           解釋：                           (A)根據題文，圖林因同性戀行為被判刑，這代表該國刑法規定對同性戀行為有嚴厲處罰，顯示該國政府可能面臨有效統治與政策正當性的危機，因為刑法作為國家規範，其內容反映了該國對於某些行為的價值觀和道德標準，如果刑法規定與社會主流價值觀不合，可能會引起社會的質疑和批評。                           (B)題文並未提及該國政府的統治方式或權威形式，因此不能從此推斷。                           (C)題文並未提到該國是否有定期改選機制，因此不能從此推斷。                           (D)題文並未提到該國行政機關或文官是否依法行政或保持中立，因此不能從此推斷。                           (A)符合題意，因為刑法的制定和執行往往與社會道德、價值觀念密切相關，如果刑法規定對特定行為如同性戀行為有嚴厲處罰，可能反映該國對於這些行為的價值觀念與主流社會不同，進而引發社會的質疑和批評。
