,info,answer,score,generated_answer,detailed_generated_answer
0,109年學測-社會科第1題,C,0,CD,"                           correct answer(s): (C), (D)                           Explanation:                           (C) Accepting donations from enterprises can be beneficial for the club's resources, but it is important to consider the company's environmental stance to ensure alignment with the club's goals.                           (D) To maintain the club's public nature and focus on environmental protection, Mr. Wang should consider not allowing his relatives to join the club. This helps prevent any potential conflicts of interest or undue influence on the club's decisions."
1,109年學測-社會科第2題,C,1,C,"                           correct answer: (C) World Trade Organization                           Explanation: The World Trade Organization (WTO) is an international organization that deals with the rules of trade between nations. In this scenario, Alpha applied to Gamma for a ruling to impose tariffs on goods imported from Beta, which suggests that Gamma is likely to be the WTO. The other options, such as the United Nations, World Bank, and Asia-Pacific Economic Cooperation, do not primarily focus on trade disputes and tariffs between countries."
2,109年學測-社會科第3題,A,1,A,"                           correct answer: (A) Interest groups in Taiwan and public policy-making                           Explanation:                           The question mentions ""Table 1,"" but no information about Table 1 is provided. Therefore, we must rely on the given options and choose the most relevant topic for Xiaobin's report.                           (A) Interest groups in Taiwan and public policy-making is the most relevant topic, as it directly relates to the influence of interest groups on public policy-making.                           (B) Legal cases in Taiwan for the protection of disadvantaged groups focuses on legal cases rather than public policy-making.                           (C) The powers and legislative procedures of the Legislative Yuan in Taiwan is too specific and does not necessarily imply a focus on interest groups and public policy-making.                           (D) Grassroots organizations in Taiwan and judicial system reforms is also related to public policy-making, but it is less specific to interest groups and their influence on policy.                           Therefore, choose (A) Interest groups in Taiwan and public policy-making."
3,109年學測-社會科第4題,A,0,C,"                           correct answer: (C)                           Explanation:                           In present-day Taiwan, the minimum age for marriage is 18 years old for males and 16 years old for females. Since Alpha is 19 years old, he has reached the legal age to marry without parental consent. However, the question implies that Alpha's parents have arranged a marriage for him, which he wants to cancel. In Taiwan, the Civil Code states that individuals under the age of 20 cannot marry without parental consent. Therefore, the most likely response from a lawyer would be that Alpha, being under the age of 20, cannot marry another person without his parents' consent."
4,109年學測-社會科第5題,C,0,A,"                           correct answer: (A)                           Explanation:                           (A) If Gamma finds that Alpha's guilt is undeniable, Gamma should refuse to represent Alpha to protect the last line of defense for justice. This is because a defense attorney has a duty to uphold justice and represent their client to the best of their ability, even if they believe the client is guilty. Refusing to represent a guilty client protects the integrity of the justice system and ensures that the defense is robust."
5,109年學測-社會科第6題,D,0,ACD,"                           correct answer(s): (A), (C), (D)                           Explanation:                           (A) Investment expenditures refer to costs incurred by the government when they dispatch helicopters for rescue operations.                           (C) Compensation revenues refer to the fees paid by hikers for the fines, which are a form of income generated from penalties.                           (D) Fee revenues refer to the fees paid by hikers for rescue services, which is another form of income generated from the users of these services.                           Therefore, choose (A), (C), (D)"
6,109年學測-社會科第7題,A,0,B,"                           correct answer: (B)                           Explanation:                           In this question, Small New has two roles to choose from: the warrior and the archer. The warrior's combat power increases by 5 levels when played for an hour, and the archer's combat power also increases by 5 levels when played for an hour. Since Small New can switch roles freely in an hour, the production possibilities can be represented by the lines connecting the combat powers of both roles.                           When Small New gets a double-hour upgrade bonus for archers, the archer's combat power will be doubled. To show the effect of this discount on Small New's production possibilities for an hour, we need to connect the combat powers of both roles with solid lines.                           Option (B) shows the correct production possibilities with solid lines connecting the combat powers of both roles after the bonus. Therefore, the correct answer is (B)."
7,109年學測-社會科第8題,B,0,D,"                           correct answer: (D)                           Explanation:                           The question describes a nationwide public opinion survey conducted by the government to understand citizens' support for major policies and legislation. This is most similar to the idea of public policies being decided by public referendum, as mentioned in option (D). This approach allows for direct public involvement in decision-making, prevents the monopoly of elites, and is considered one of the best forms of democratic politics."
8,109年學測-社會科第10題,B,1,B,"                           correct answer: (B)                           Explanation:                           (A) Students are not aware of the new requirement at this stage, so they cannot submit a constitutional interpretation.                           (B) After receiving the demerit notice and exhausting the internal appeal process, Alpha can submit a constitutional interpretation as it implies that Alpha has tried to resolve the issue within the university's system.                           (C) At this stage, Alpha is only notified to take the make-up exam and has not yet faced the consequence of not obtaining a graduation certificate.                           (D) At this stage, Alpha cannot submit the constitutional interpretation because they have already failed to complete the swimming test and have not obtained the graduation certificate.                           Therefore, the earliest time Alpha can submit the constitutional interpretation is when (B) Alpha receives the demerit notice and exhausts the internal appeal process."
9,109年學測-社會科第11題,A,0,C,"                           correct answer: (C) Legal supremacy                           Explanation: The passage discusses the importance of respecting and upholding the law, emphasizing that it should be superior to any other individual or group interests. This indicates that the main basis of Alpha's argument is legal supremacy."
10,109年學測-社會科第12題,C,0,ABC,"                           correct answers: (A), (B), (C)                           Explanation:                           (A) The media's responsibility is to provide accurate information and not to contribute to the spread of false news.                           (B) Sensationalist reporting often prioritizes ratings over social responsibility, which can exacerbate the situation.                           (C) Bias in news reporting can lead to the dissemination of partial information, which may not accurately represent the entire situation.                           (D) This option implies that the media is effectively fulfilling its role in reporting, which contradicts the context of the question.                           Therefore, choose (A), (B), (C)"
11,109年學測-社會科第14題,B,1,B,"                           correct answer: (B)                           Explanation:                           The question mentions that Alan Turing was convicted under British law for homosexual acts, which led to the loss of his job and chemical castration. This historical context implies that the country's government, at the time, was using criminal law to deal with homosexuality, as Small Wind pointed out. However, Small Cloud expressed dissatisfaction with only one person being pardoned, indicating that there might be unresolved issues regarding past injustices. This suggests that the ruling power of the country's government is mainly based on traditional authority, as mentioned in option (B)."
