,info,answer,score,generated_answer,detailed_generated_answer
0,109年學測-社會科第1題,C,1,C,                           正確的答案：(C)                           解釋：                           (C)社團在運作過程中，可以接受多元的資源支持，包括政府、民間、企業等，只要符合社團宗旨，並且依法行事，就不違反社團成立的初衷。然而，社團在接收到企業捐助時，應該注意企業的立場與利益，避免利益衝突，保持社團的中立性。                           (A)成立社團後，應向政府立案，這是法定的程序，但立案不是為了避免非法組織，而是為了確認社團的合法地位，以便進行相關的社會活動。                           (B)社團接受行政機關補助，不一定會影響其中立性，只要社團運作符合政府補助的宗旨與目的，並且不受到行政機關的操控，仍能保持中立性。                           (D)王老師拒絕親友加入社團，並不一定能避免違背社團的公共性。社團的公共性在於其宗旨和活動是為了公共利益，而不是成員的來源。
1,109年學測-社會科第2題,C,1,C,正確的答案：(C)世界貿易組織解釋：世界貿易組織（WTO）是負責調解各國間貿易糾紛的國際組織，甲國向丙提出申訴，最後獲得丙的裁決，允許甲國對乙國輸入該國的商品加徵關稅，符合WTO的調解貿易糾紛的功能。(A)聯合國主要負責國際間的合作與協調，並非專門調解貿易糾紛。(B)世界銀行主要提供金融貸款與技術合作，協助各國進行經濟發展與建設。(D)亞太經濟合作會議（APEC）是一個經濟合作組織，主要關注於區域內的經濟合作與發展，並非專門調解貿易糾紛。
2,109年學測-社會科第3題,A,0,B,"                           正確的答案：(B)                           解釋：                           表 1 中提到的三個團體分別針對不同的弱勢群體提出了立法倡議，包括兒童福利、強制汽車責任保險法和法律扶助法。這些倡議最終都導致了相關法律的制定，顯示這些團體對於保障弱勢群體的立法起到了重要的作用。其他選項雖然也與我國的利益團體和公共政策相關，但在表 1 的資料中並沒有直接反映出來。因此，(B) ""我國弱勢群體保障的立法案例"" 是表 1 最可能的報告主題。"
3,109年學測-社會科第4題,A,1,A,                           正確的答案：(A)                           解釋：                           在民國初年新文化運動時期，雖然傳統觀念中仍有一部分人接受父母之命的婚姻，但隨著時代的進步，越來越多的人開始追求自由戀愛和婚姻自主。在現代的台灣，根據《中華民國民法》規定，婚姻必須雙方完全自由且達到法定年齡，且需辦理結婚登記才能生效。因此，即使父母同意，若未辦理結婚登記，婚姻關係也不成立。                           另外，《中華民國民法》規定，成年年齡為男20歲、女18歲，所以甲在當時的情況下已經達到法定結婚年齡。所以律師最可能回答的是(A)，即甲與女同學已辦理結婚登記，甲之婚姻未經父母同意無法生效。
4,109年學測-社會科第5題,C,1,C,                           正確的答案：(C)                           解釋：                           (A)辯護人的職責是保護被告的法律權益，無論證據如何都不應拒絕辯護。                           (B)乙的任務是偵查犯罪，而非直接加以羈押，羈押需由法官依據法定程序進行。                           (C)正確，偵查過程中，無論發現何種證據，偵查官都有責任全面審查，以決定是否起訴。                           (D)辯護人的職責是為被告辯護，而非促成被告認罪，且法官依據法律獨立判決。                           因此選(C)
5,109年學測-社會科第6題,D,1,D,                           正確的答案：(D)                           解釋：                           登山客所繳交之救援費用計入規費收入，因為這是為了獲得政府提供的特定服務（即救援）而支付的費用。                           (A)政府出動直升機的費用計入投資性支出，這是不正確的，出動直升機的費用屬於經常性支出，而不是投資性支出。                           (B)政府購置直升機的經費計入移轉性支出，這也是不正確的，購置直升機的費用屬於資本性支出，而不是移轉性支出。                           (C)登山客所繳交之罰鍰費用計入賠償收入，這更是不正確的，罰鍰收入並非賠償收入，而是一般公共收入。
6,109年學測-社會科第7題,A,0,B,                           正確的答案：(B)                           解釋：                           弓箭手戰力升級速度加倍，代表在相同時間內，弓箭手可以升級更多級數。                           因此，在縱軸上，勇士戰力升級數會保持不變，而在橫軸上，弓箭手戰力升級數會往上增加一倍。                           選項 (B) 正確地顯示了弓箭手戰力升級數的加倍效果，而勇士戰力升級數則保持不變。
7,109年學測-社會科第8題,B,1,B,                           正確的答案：(B)                           解釋：                           (B)的描述與表 2 的情境相符，表 2 顯示政府透過民意調查瞭解公民是否支持重大政策法案立法前，先舉行公民會議，並詢問公民是否願意參與會議，這代表公民有機會對公共政策進行對話討論，有助於改善代議制度並擴大參與決策機會。(A)的描述較為片面，表 2 顯示的是公民參與公共政策討論與決策的過程，而非僅僅是選舉投票。(C)的描述雖然正確，但較為偏離表 2 的情境，表 2 並未提及公民是否瞭解公共政策，而是呈現政府主動進行民意調查以瞭解公民的參與意願與支持態度。(D)的描述與表 2 的情境不符，表 2 顯示的是公民參與公共政策討論與決策的過程，而非透過公民投票來決定政策。因此選(B)。
8,109年學測-社會科第10題,B,1,B,                           正確的答案：(B)                           解釋：                           甲拒絕參加游泳考試，且在學校通知補考後未到考，這表示甲已經在學校的行政程序中被通知必須參加補考，但選擇不遵守規定。因此，在(C)中，甲因未參加游泳考試，已被行政單位通知必須參加補考時，是最早可以提出訴訟的時機。在9.的選項中，最類似的民意調查是(B)民眾對死刑相關議題的看法，因為在題文案例中，學校在增列游泳一百公尺畢業條件前，應該會進行相關民意調查或專家會議討論，以確保政策的合理性。因此，正確答案為(B)。
9,109年學測-社會科第11題,A,1,A,                           正確的答案：(A)                           解釋：                           信賴保護原則是指當事人對政府政策或行政行為所建立之信賴利益，應予保護，除非有正當理由，且經法定程序撤銷或變更時，方可破壞。                           在這個問題中，甲所提出的主張應該是基於信賴保護原則，因為這涉及到政府對特定行為或政策所建立的信任，且不應該無故被撤銷或變更。                           其他選項：                           (B)法律保留是指行政行為必須有法律依據，不能由行政機關隨意創製。                           (C)法律優位是指行政行為與法律衝突時，應以法律為優先。                           (D)平等原則是指行政行為應平等對待所有當事人，不得有偏見或歧視。                           因此選(A)信賴保護。
