,info,answer,score,generated_answer,detailed_generated_answer
0,110年學測-國文科第1題,A,0.0,C,正確的答案：(C)解釋：(A)「畛」讀音為「ㄓㄣˇ」，「診」讀音為「ㄓㄣˇ」，讀音相同。(B)「鼉」讀音為「ㄊㄨㄛˊ」，「龕」讀音為「ㄎㄢ」，讀音不同。(C)「遯」讀音為「ㄉㄨㄣˋ」，「豚」讀音為「ㄊㄨㄣˊ」，讀音不同。(D)「奩」讀音為「ㄌㄧㄢˊ」，「謳」讀音為「ㄡ」，讀音不同。因此，正確的答案是 (A)。
1,110年學測-國文科第2題,C,0.0,A,正確的答案：(A)解釋：(A)「合唱團員準備就序，天籟般的歌聲隨琴音揚起，全場立即鴉雀無聲」沒有錯別字。(B)「人人磨肩接踵」應為「人人摩肩接踵」。(C)「喋血山河」應為「慘烈的戰爭場面」，但「喋血」用於形容戰爭場面是正確的，無錯別字。(D)「浮光略影」應為「浮光掠影」。
2,110年學測-國文科第3題,B,0.0,C,正確的答案：(C)丁甲戊乙丙解釋：根據文意，排列順序應該是：1. 丁：只要與久別重逢的舊友一敘便知（開頭，說明敘舊的情境）2. 甲：在我驚嘆光陰對他們做了這麼多的同時（接續敘述對舊友的觀察）3. 戊：自己在他們的眼中又是如何了（進一步思考自己在舊友眼中的變化）4. 乙：自己若是不清楚歲月對自己做了些什麼（反思自己）5. 丙：他們也會讓我知道（總結，舊友會告訴自己變化）因此，正確的排列順序是丁甲戊乙丙。
3,110年學測-國文科第4題,D,0.0,C,正確的答案：(C)翻／惟／何解釋：甲、書從疑處翻成悟，文到窮時自有神：這句話的意思是，書本從疑惑的地方翻閱後能夠領悟，文章在窮盡思考時自然會有神采。這裡「翻」字最為適合。乙、除卻詩書惟所癖，獨於山水不能廉：這句話的意思是，除了詩書是我所癖好之外，只有對山水的愛好不能改變。這裡「惟」字最為適合。丙、使我開懷何夜月，令人滌省是晨鐘：這句話的意思是，讓我開懷的是夜晚的月亮，讓人反省的是早晨的鐘聲。這裡「何」字最為適合。因此，正確的答案是(C)翻／惟／何。
4,110年學測-國文科第5題,B,1.0,B,正確的答案：(B)解釋：(A)「如晤」是用於平輩或晚輩的書信開頭提稱語，對師父唐三藏應用更尊敬的提稱語，如「敬啟」。(B)「敬備菲酌，恭候台光」是邀請他人餐敘的常用語，適合用於邀請豬八戒。(C)「兄悟空惠鑒」中的「惠鑒」是用於對方的署名，應該是「沙悟淨惠鑒」。(D)「孫悟空緘」是用於信封上的寄件人署名，不應該出現在明信片的寄件人住址之後。
5,110年學測-國文科第6題,B,1.0,B,正確的答案：(B)解釋：在徐志摩的〈再別康橋〉中，「我揮一揮衣袖／不帶走一片雲彩」這句詩表達的是詩人對康橋的依依不捨和告別時的淡然心情，而不是象徵詩人的漂泊不定。因此，選項(B)的解釋最不適當。
6,110年學測-國文科第7題,C,1.0,C,正確的答案：(C)解釋：根據文中描述，作者提到「這樣無我地唱歌，起先是旋律讓他飄飄然，意識清醒後就被歌詞感動」，這表示在無我地哼唱時，往往一開始會不自覺沉浸在旋律中。因此，選項 (C) 最符合作者「自己一個人唱歌」的敘述。
7,110年學測-國文科第8題,D,1.0,D,正確的答案：(D)解釋：根據題目中的敘述，康德認為只有出於義務的行善動機才具有道德價值，而出於慈悲心的行善雖然值得稱讚和鼓勵，但不值得尊敬。因此，最符合康德看法的敘述是「值得尊敬的行善動機是出於義務」。
8,110年學測-國文科第9題,A,1.0,A,"正確的答案：(A)西賓／東床／北面解釋：甲、""西賓""指的是受聘為賓客的老師或顧問，符合文意中的""聘一□□""。乙、""東床""指的是女婿，符合文意中的""選揀□□，相貌堂堂""。丙、""北面""指的是臣子對君主的禮儀，符合文意中的""□□就群臣之位""。因此，正確的選項是(A)西賓／東床／北面。"
9,110年學測-國文科第10題,D,1.0,D,正確的答案：(D)解釋：根據《荀子》這段文字，主要在說明先王制定禮義的原因是為了防止因欲望而引起的爭鬥和混亂。文中提到「先王惡其亂也，故制禮義以分之」，這句話的意思是先王厭惡混亂，所以制定禮義來分配和調節人們的欲望和需求，以達到治亂的目的。因此，最符合主旨的選項是(D)禮源於治亂。
