,info,answer,score,generated_answer,detailed_generated_answer
0,111年學測-國文科第1題,A,0.0,B,                         正確的答案：(B)                           解釋：(A)/�/ vs. /3/；(B)/3/ vs. /�/；(C)/；/ vs. /動/；(D)// vs. /動/；(D)// vs. /。？
1,111年學測-國文科第2題,B,1.0,B,                         正確的答案：(B)                           解釋：(A)似與。(C)似之。(D)誤以為。◎ php.yu@scu.edu.tw
2,111年學測-國文科第3題,A,0.0,B,                         正確的答案：(B)                           解釋：(A)比喻事情變化快速。 (B)引用比較概念，從不過度索求、節制消耗，才能像捕魚一樣，維持後路。 (C)比喻傳統和創新的矛盾，若依循傳統，不易有創新突破。 (D)比喻他們陷入進退維谷的狀況，心慌意亂，無法決定前進或後退。 
3,111年學測-國文科第4題,C,1.0,C,                         正確的答案：(C)                           解釋：同化的程度不會使族群離散加快，是接受日本統治快速成立國語傳習所，使族裔趨於保守，向心力日益淡薄，才會使族群日趨式微。(A)沒有提到漢人文化對傳統習俗的衝擊。(B)低海拔生活條件良好，故族人多居住於此，向心力並未淡薄。(D)移住他鄉者非均遷居豬朥束社。
4,111年學測-國文科第5題,A,1.0,A,                         正確的答案：(A)                           解釋：文中提到讀書追求渾成的心智，類似詩的境遇，經不起任何外力挑剔，或慎思明辨等反省解釋來「徒亂人意」，故(A)敘述正確，可提升讀者的審美能力。(B)中提到「類似詩的境遇」是指詩歌作品，(C)文中指出「依賴著文字符號的撩撥」，表示並非不需要理解文字符號的涵義，是藉由文字符號的差異引發不同體驗，故(C)(D)都不正確。
5,111年學測-國文科第6題,B,1.0,B,                         正確的答案：(B)                           解釋：首句「漠漠」強調天地之間的空曠、冷寂，與杜甫被囚述志不至的無情。二句「時時」強調人生白日是一時時一時過，強調「時時」的流逝，「纖纖」強調人生白日的短暫，以強烈對比「放不下」的「香醪」，故選(B)。
6,111年學測-國文科第7題,B,1.0,B,                         正確的答案：(B)                           解釋： (A)文中未提及實際價格 (C)��澼絖並非越人之害，且不龜手之藥用於治療洴澼絖之害，而是讓宋人不龜手  (D)為吳王自己的人物，而非為了爭奪不龜手之藥而派遣軍隊攻越 
7,111年學測-國文科第8題,B,0.0,A,                         正確的答案：(A)                           解釋：                           (A)因疫癘橫行與軍隊大肆劫掠，帶來大量人民死亡，影響經濟生產甚鉅。(B)為無子女者。(C)滿十二歲即適用。(D)貧窮到無法自給者。
8,111年學測-國文科第9題,C,0.0,B,                          正確的答案：(B)                           解釋：(A)「媜」字與「楨、嫃」二字讀音不同，由「女」、「貞」發音。(B)由字面形義而言，從「女」從「貞」，代表品德貞潔的女子，又可衍義為寫得一手好字的女子。(C)《康熙字典》釋義為「女字」、「女子美字」。(D)「貞」字意指古代巫女使用的占卜器，用以確認信仰者信仰正確且堅定的狀態。此字與「環太平洋地震帶」、「臺灣」、「離島」等概念無關。
9,111年學測-國文科第10題,B,1.0,B,                         正確的答案：(B)                           解釋：(A)由「不經想讓人忘懷的名字，從出生就以我為首端」可知，作者自命名，且自喻記憶力佳，檢視過往文件，確有以「楨」、「嫃」為名的紀錄。(B)由「直到十七歲，字寫對了，會念了，但不知是什麼意思」可知，除「媜」字外，曾以「嫃」名字留下深刻印象，且該字神祕莫測，大學時才學如何讀它，可知讀音如「爭」。(C)由「早期小學四年以下寫自己的名字都是『媜』……直至高中入學被一位大嬸譏笑：『連自己的名字都寫錯。』戶政單位手抄戶籍登記簿上也是『媜』，並無改名註記』可知，除了「嫃」外，又寫「媜」，「嫃」已是二十載的事，記憶確是良好（見文「從出生以『媜』為首端」），但「嫃」並非寫錯了「媜」，而是可能代表了年輕時的作者某階段價值(D)由「而不同的名字，可能賦予我不同的形象。『媜』字神祕莫測，《康熙字典》才找得到，讀音如『爭』非『真』。折騰到十七歲，字寫對了，會念了，但不知是什麼意思……大學時上聲韻學，得知『媜』字確實念『爭』，義為『女字』，女子名字」可知，作者因「媜」、「女」字意相近，又愛「女巫」職業形象而將「媜」字神祕感詮釋出另一層意味，故「又云女巫」可讀「媜」、「爭」，皆適合。故本題解為：(E) 
10,111年學測-國文科第11題,B,0.0,C,                         正確的答案：(C)                           解釋：(A)1.一位大嬸（一個大嬸）(B)2.一手好字（一個好字）(C)3.一口寶鼎（一個鼎）(D)4.貞定堅貞貞節（幾個節）(E)5.一手名片（一些名片）(F)6.一片茫茫（一片茫茫）
