,info,answer,score,generated_answer,detailed_generated_answer
0,109年學測-社會科第1題,C,1,C,正確的答案：(C)解釋：在王老師成立社團後，接受企業捐助可以擴充社團資源，但需注意企業的環保立場，以確保社團的行動與宗旨一致。這有助於社團更有效地推動保育工作，但同時也要遵守相關法規，避免利益衝突。其他選項並不完全正確：(A) 成立社團後立即向政府立案雖是合法程序，但並非緊急事項，可依情況而定。(B) 接受行政機關補助可能會影響社團的中立性，但若能妥善處理，仍可維持一定程度的中立性。(D) 王老師是否應拒絕親友加入社團，取決於社團的公開性及王老師的個人意願。若社團強調公共性，則應歡迎各界人士加入，包括親友。
1,109年學測-社會科第2題,C,1,C,正確的答案：(C)解釋：根據題意，甲國與乙國之間發生貿易爭端，甲國向丙提出申訴並獲得裁決，允許甲國對乙國輸入商品加徵關稅。從國際組織的性質來看，需要處理跨國貿易爭端的組織為世界貿易組織（WTO）。世界貿易組織成立於1995年，是負責監督和管理國際貿易體系的組織，其總部位於瑞士日內瓦。因此，在此情況下，丙最可能是世界貿易組織（C）。
2,109年學測-社會科第3題,A,0,D,正確的答案：(D)解釋：根據表1所列的資料，可知這些團體所關注的議題分別為交通安全、兒童少年福利、法律扶助等，且這些議題都與法律或政策有關。因此，報告的主題最可能是「民間團體與司法制度改革」。此題屬單選題，僅需選出一個最符合題意的答案。其他選項雖然也與法律或政策有關，但並未在表1中明確提及，故不屬於此題的答案。
3,109年學測-社會科第4題,A,0,C,正確的答案：(C)解釋：在民法中，未滿20歲之人，無結婚之能力，故甲由於年齡未滿20歲，依法無法與他人結婚。這意味著，若甲與女同學已辦理結婚登記，該婚姻可能屬無效婚姻；若尚未登記，甲與女同學之間的關係也可能不受法律保護。因此，律師最可能的回答是(C)甲的年紀未滿二十歲，因為他尚未成年，依民法不能與他人結婚。
4,109年學測-社會科第5題,C,1,C,正確的答案：(C)解釋：在刑事審查程序中，檢察官（乙）負責調查證據並決定是否起訴被告（甲）。若在偵查過程中發現被告罪嫌重大且有串供之嫌，檢察官仍應依法進行調查，並考慮是否有足夠證據起訴被告。若事後發現對被告有利的證據，檢察官應綜合評估證據的強弱及案件情節，決定是否起訴被告。辯護人（丙）則代表被告維護權益，協助被告在法庭上進行辯護。辯護人是否促成被告認罪，應基於維護被告權益及案件證據而決定，而非為了使案件更輕判而犧牲被告權益。因此，(C)選項為正確答案。
5,109年學測-社會科第6題,D,1,D,正確的答案：(D)解釋：在問題中提到，許多縣市政府公告登山活動自治管理條例，未依原登山計畫而改變活動路線或範圍，因此發生事故者，除應繳交相關救援費用外，還應繳交罰鍰。這表示罰鍰是由發生事故的登山客所繳交，而救援費用也是由登山客負擔。因此，將登山客所繳交之救援費用計入規費收入是正確的。投資性支出是指為了未來收益或資本增值而進行的支出，例如購置直升機；移轉性支出則是指將資產轉移給另一方的支出。在問題中，並未提及政府出動直升機或購置直升機，因此將相關費用計入投資性支出或移轉性支出是不正確的。此外，罰鍰雖然也是政府收入的一部分，但它並非規費收入，因此將罰鍰費用計入賠償收入也是不正確的。
6,109年學測-社會科第7題,A,0,C,正確的答案：(C)。                           解釋：在優惠前，小新每小時的戰力升級情形可以用原圖形表示為勇士戰力升級數為斜率為1的直線，弓箭手戰力升級數為斜率為2的直線。在優惠期間，弓箭手戰力升級速度加倍，變成原來的2倍。這可以在圖形上表示為將弓箭手戰力升級數的直線向上移動了一個單位。新圖形可以表示為：勇士戰力升級數維持為斜率為1的直線，弓箭手戰力升級數為斜率為2的直線，但向上移動了一個單位。這個新圖形最能顯示出優惠對小新一小時生產可能線的影響，因此最適合用來顯示此優惠對小新一小時生產可能線的影響。
7,109年學測-社會科第8題,B,1,B,正確的答案：(B).解釋：本題旨在測試對民主政治理念的理解。選項(A)強調公民的角色在於參與選舉，屬於被動參與的形式，無法全面反映民主政治的理念。選項(C)認為公民未必瞭解公共政策，多數決可能流於多數暴力，這並非民主政治的本質。選項(D)認為公共政策由公民投票決定，這是直接民主的一種形式，但可能存在知識落差和資訊不對稱的問題。選項(B)強調公民對公共政策進行對話討論，有助於改善代議制度並擴大參與決策機會，這更接近民主政治的理念。民主政治的核心理念是人民主權，透過公民參與和討論，共同決定公共政策，以確保政府政策符合人民的利益和意願。因此，選項(B)是最接近民主政治理念的答案。
8,109年學測-社會科第10題,B,0,C,正確的答案：(C)解釋：在這個案例中，行政單位公告「游泳一百公尺」為畢業條件，並通知學生必須通過考試，與行政院進行民意調查前將調查題文告知民眾，在民眾接收到調查訊息後，進行相關思考與回應的過程相似。在此案例中，學校行政單位向學生公告新規定，而學生甲對新規定提出質疑並採取抗議行動，之後因未通過游泳考試而無法取得畢業證書。這過程與行政院在進行民意調查前，將調查題文告知民眾，並民眾在接收到調查訊息後，進行相關思考與回應的過程最為相似。
9,109年學測-社會科第11題,A,0,B,正確的答案：(B)解釋：在題文中，並未明確提及甲所提出的主張是依據哪項行政法原則，因此無法根據所提供的資訊判斷甲所提出的主張最主要依據的行政法原則。然而，在行政法領域中，法律保留是指政府在制定或實施法律時，必須遵守一定的程序和規範，以確保法律的合法性和正當性。因此，在沒有其他相關資訊的情況下，根據行政法原則，最可能的答案是(B)法律保留。若您能提供更多關於甲所提出的主張的資訊，將能更準確地判斷其最主要依據的行政法原則。
