,info,answer,score,generated_answer,detailed_generated_answer
0,111年學測-國文科第1題,A,0.0,D,"                           正確的答案：(D)                           解釋：                           (A)「既瘖且痺」中的「痺」讀作 ""bì""，而「彈箏搏髀」中的「髀」讀作 ""bì""，讀音相同。                           (B)「不忮不求」中的「忮」讀作 ""zhì""，而「庋藏字畫」中的「庋」讀作 ""guǐ""，讀音不同。                           (C)「攢蹙累積」中的「攢」讀作 ""cuán""，而「踰牆鑽穴」中的「鑽」讀作 ""zuān""，讀音不同。                           (D)「剜肉補瘡」中的「剜」和「壯士斷腕」中的「腕」都讀作 ""wàn""，讀音相同。因此，選項(D)符合題意，因為它們的「」內字讀音相同。"
1,111年學測-國文科第2題,B,1.0,B,"                           正確的答案：(B)                           解釋：                           (A) ""故名思義"" 应該是 ""顾名思义""，因為""顧""才是「看」的意思。                           (C) ""驅之若鶩者多"" 应該是 ""趋之若鹜""，因為""趨""才是「走向」的意思，形容人很多。                           (D) ""一本萬利"" 本身没有错别字，但后面“因而錯判形勢”中的“錯判”应改为“誤判”，因为“誤”才是「錯誤」的正确写法。因此，只有(B)选项没有错别字。"
2,111年學測-國文科第3題,A,0.0,C,"                           正確的答案：(C)                           解釋：           (A) ""白駒過隙"" 用來形容時間快速流逝，適合描述世事變化，適當。           (B) ""竭澤而漁"" 比喻只圖眼前利益，不顧後果，用來警告過度索取的後果，適當。           (C) ""頭角崢嶸"" 通常形容事物開始崭露頭角，用來形容文創產業的發展不太恰當，因為這通常是對新興或正在成長的事物的描述。           (D) ""進退維谷"" 描述處境艱難，兩邊都沒有退路，符合陷入困境的情境，適當。因此，不適當的用法在(C)选项。"
3,111年學測-國文科第4題,C,1.0,C,                           正確的答案：(C)                           解釋：                           (A)資訊未提及漢人文化對傳統習俗的強烈衝擊，排除。           (B)海拔高度並非直接導致族人向心力淡薄的主要原因，斯卡羅族在清代已接觸漢人文化，排除。           (D)大正六年數據顯示只有八十九戶，到昭和五年至七年時剩五百戶，但並未明確指出這代表多數移住他鄉，且豬朥束社的戶數變化無法直接推斷族群日趨式微，排除。           (C)根據「在臺灣接受日本統治後，即以和平、合作的態度迅速成立國語傳習所」，可以理解為族人學習日語以適應殖民統治，這可能導致他們在文化和身份上的融合，進而影響族群的凝聚力，因此是適當的描述。因此，最適當的描述是(C)族人響應日人政策設校學日語，間接導致族群日趨式微。
4,111年學測-國文科第5題,A,1.0,A,                           正確的答案：(A)毋須經由純理性的知解鍛造                           解釋：           根據文中提到的「讀書不求甚解」是指讀書時追求的是一種美感體驗，而不是理性的深入解析。作者提到讀書能引發「渾成的心智」，像詩的境遇，這意味著讀者不必過度分析文字符號的字面意思，而是沉浸在自我對美的感受中。因此，這種態度是說不需要經由純理性的知解來理解和塑造，所以選(A)。选项(B)只適用於特定的感性作品，而(C)忽略了理解文字符號的必要性，因為美感體驗往往需要一定的理解。选项(D)提到社會公認的審美內涵，這與文中強調個人心靈體驗不符。
5,111年學測-國文科第6題,B,1.0,B,"正確的答案：(B) 漠漠／時時／纖纖解釋：這兩首詩都是杜甫的作品，我們需要根據詩意和對仗來判斷填入的詞語。甲詩描述的是灩澦（湖泊）的寂寥和水多帶來的愁苦，以及風雨中龍吟的景象，因此前兩空應填入能表達寂寥和風雨的詞。""漠漠""常形容天空或水面的空曠無際，符合第一空；""時時""則暗示風雨不斷，符合第二空。""龍一吟""通常與壯麗或威嚴的形象相聯，""纖纖""在此不合，排除(D)。""亭亭""多形容植物挺立，不符合龍的意境，排除(C)。乙詩描繪的是桑葉和麥田的生機，以及人生的短暫和春已夏轉的感慨，第三空應填入能表現麥田茂盛的詞。""細麥復□□""，""纖纖""更符合細密的麥穗形象，故排除(B)的""漠漠""。""亭亭""則更適合形容植物的直立，但不如""纖纖""形象鮮明，所以(B)的""時時""更合適。因此，填入的詞語依序是：甲詩 - 漠漠、時時、纖纖；乙詩 - 漠漠、時時、纖纖。"
6,111年學測-國文科第7題,B,1.0,B,                           正確的答案：(B)                           解釋：           文章提到宋人有製造「不龜手之藥」的技術，這藥能使人不凍傷手，從而世代以漂洗衣物為生。客以百金購買這個技術，並用來游說吳王。這表明這個藥的功能並非單純的治療，而是可以轉換為軍事和政治上的價值，因此帶來了不同效益。选项(A)不符合原文，因為宋人並未認為藥本身價值百金；(C)是越人使用的情況，不是對藥的描述；(D)是吳王為了利用這技術而採取的行動，但不是對藥本身的敘述。所以最適當的描述是(B)。
7,111年學測-國文科第8題,B,1.0,B,                           正確的答案：(B)                           解釋：           文中提到「女年七十已上無夫子，若年十二已下無父母兄弟，及目無所見，手不能作，足不能行，而無妻子父兄產業者，廩食終身」，這表明政府考慮的是那些因年老、残疾或失去親屬而無能力維持生計的人，國家將他們列為需要救助的對象。因此，選項(B)最恰當，描述了因家無財產和無親屬照顧而需要國家幫助的情況。其他選項與原文內容不符。
8,111年學測-國文科第9題,C,1.0,C,                           正確的答案：(C)                           解釋：                           文章中提到「媜」字的意義是「女字」，並透過張佛千先生的對聯「女子美字古曰媜」來暗示其與女子名字和美好形象的聯繫。作者還提到「貞」字的解釋，這表明「媜」字可以被理解為品德貞潔的象徵。因此，最適當的說明是(C)可以被聯想成品德貞潔的女子。选项(A)錯誤，因為它提到「楨、嫃」的讀音，但這不是對「媜」字本身的解釋；(B)不完全符合，因為甲骨文的象徵性描述在這裡是比喻而非直接象徵；(D)則是對「女子寫得一手好字」的誤解，並未直接說明「媜」字的本義。
9,111年學測-國文科第10題,B,0.0,D,                           正確的答案：(D)                           解釋：                           文中提到作者高中時才被大嬸指出名字寫錯，之前一直是「嫃」，並非一直誤寫為「楨」。作者雖然不知道「媜」的真正意思，但文中強調她十七歲時才確定「媜」念作「爭」，並非因為貞潔的寓意。因此，相比於從女從貞的寓意，作者更喜歡將名字與女巫形象相聯繫，這部分是作者個人的喜好，並非不符合文意。所以，選項(D)「相較於从女从貞的寓意，作者更喜愛女巫形象」不符合文意。
10,111年學測-國文科第11題,B,1.0,B,"                           正確的答案：(B)                           解釋：                           在這段話中，前六組詞語描述的是作者對自己名字和文化背景的理解。分析如下：   - ""一位大嬸""：直接指代人物，提供形貌的訊息。   - ""一手好字""：形容写字的能力，不是形貌，但可以提供形象化的理解。   - ""一口寶鼎""：比喻象征性的物品，形象地描述了古代占卜的工具，提供形貌信息。   - ""一杆稱仔""：在這裡不合适，因為“稱仔”是方言，不适合正式語境，也不提供形貌信息。   - ""一船星輝""：通常形容繁星或夢幻景象，不直接提供形貌，但可以引申為理想或遠大的意境。   - ""一碟茴香豆""：常見的餐點，不直接提供形貌，但可以代表生活細節。其中，1、3、4三個詞提供形貌或象徵性的訊息，符合(B)選項的描述，後面的名詞可以與它們搭配，形成具體的形象或概念。2、5則不是形貌詞，5項的“一船星輝”雖不直接提供形貌，但可以輔助表達抽象意義。6項的“一碟茴香豆”則是日常生活元素，不直接提供形貌。因此，選(B)最恰當。"
11,111年學測-國文科第12題,A,0.0,D,                           正確的答案：(D)                           解釋：           張岱在文中提到他回想一生，認為繁華靡麗的事物都過眼雲煙，並表示將自己的隨想和經歷記錄下來，持到佛前懺悔，這表明他已經悟到人生如夢，並且在書中以此為主題進行反思。因此，最適當的描述是(D)早年已悟繁華如夢，遂於書中深自懺悔。选项(A)只提及人生的回憶，未全面反映他的感悟；(B)是對寫作方式的欣賞，而非主題概括；(C)描述的是寫作習慣，而非主題理解。
12,111年學測-國文科第13題,C,0.0,D,                           正確的答案：(D)                           解釋：           在這段描述中，「腳夫」因為失足打破酒甕，面對困境時懷疑如果這一切是夢該有多好，反映出他對现实的不確定和對夢境的渴望。這反映了他可能因失敗或挫折而對自己的成就產生懷疑，因此(D)「寒士名落孫山，對於學識缺乏信心，疑其是夢？」最符合他的心境。           而「寒士」在鄉試中式後，雖然有恍惚之感，但更擔心的是這是否真的成真，這也表現了他在成功面前的猶豫和對夢境的矛盾心理。兩者都表現了對夢境的執著和對現實的懷疑，但並未直接提到他們能以豁達心境待人接物，所以(A)不完全正確。(B)和(C)則與文中情境不符。
13,111年學測-國文科第14題,A,0.0,D,                           正確的答案：(D)                           解釋：                           根據甲文，作者提到「竊慕管夫人之墨竹，紙上生風；敢藉陶彭澤之黃花，圖中寫影」，這表明他自嘲繪畫技巧不精，並以「秋姿不老，四座流芬」等詞來形容他的創作愿望。因此，他並未以率意塗抹來強調欲望，反而以自謙的方式表達對繪畫的熱情。选项(D)「以率意塗抹謙稱自己的畫作，凸顯想要創作的欲望非常強烈」與原文不符，是最不可能的心态。
14,111年學測-國文科第15題,D,1.0,D,                           正確的答案：(D)                           解釋：           根據乙文中吕碧城的观点，她認為女子創作應該「抒寫性情，本應各如其分」，並鼓勵女性不必受限於閨門口吻，可以有自己的風格。她提到即使是像溫庭筠、李煜這樣的男性作家也有柔豔之處，因此建議女子可以「直寫自己的真誠感受」，而不是強調不襲襲用格律或特定的詞藻。這意味著女子創作可以有自己的特色，但不必局限于裁紅刻翠的模式。所以，選項(D)最符合乙文的論述。
15,111年學測-國文科第16題,C,1.0,C,                           正確的答案：(C)                           解釋：                           (C)甲文的「之餘、之暇」確實提到在家庭生活中的閒暇時間進行繪畫，這反映了作者可能在遵守傳統女性角色的同時，利用自己的時間追求個人興趣，並非違背性別規範。但這並不代表他從性別角度論證創作合宜性。           (A) 正確，因為「之餘、之暇」暗示了張李德和在家庭角色之外的創作。           (B) 乙文中吕碧城認為女性可以抒寫性情，不必受限於閨人的口吻，並且推崇格律雋雅和情性真切，這表明她認為女性創作本色是可以的，並非否定。           (D) 乙文提到溫庭筠、李煜等男性作家，以及周邦彥、柳永等女性作家，這些例子展示了跨越性别的才華，具有打破刻板印象的意味。因此，选项(C)的推論不適當，因為它錯誤地將甲文的創作視作性別刻板印象的一部分。
16,111年學測-國文科第17題,B,1.0,B,                           正確的答案：(B)                           解釋：                           乙文中提到的「柔豔」風格是指詞句優美、情感婉約的風格。分析選項：   (A) 描述的是歸隱生活，意境淡泊，不符合柔豔風格。   (B) 這首詩描繪了思婦對遠方書信的期盼，情感深切，含蓄婉約，符合柔豔風格。   (C) 描繪的是寂寥的雪景，並未直接表現柔豔情感，而是借景抒懷。   (D) 表達的是遊子的思鄉之情，情感較為深沉，也不典型於柔豔風格。因此，最相近的選項是(B)。
17,111年學測-國文科第18題,A,0.0,D,                           正確的答案：(D)                           解釋：                           在「王欲無厭，而多信人之言」中，「厭」意指滿足、不滿足。這句話意思是說，王永不滿足，容易相信別人的話。(A)「學而不厭」中的「厭」，意思是滿足，這裡是指學習不感到滿足，與原句意思相反。(B)「館人厭之」中的「厭」，意思是討厭，與原句的「無厭」意思不同。(C)「淡而不厭」中的「厭」，意思是厌倦，這裡是指清淡而不感到厌倦，也不符合「無厭」的語境。(D)「近世厭常而反古」中的「厭」，意思是厭棄，這裡指現代人厭棄常規而追求新奇，與「無厭」的「不滿足」意思相符，因為王對新鮮事物容易信從。因此，只有(D)选项的「厭」與原句中的「無厭」意思相同。
18,111年學測-國文科第19題,D,1.0,D,                           正確的答案：(D)                           解釋：                           文中提到芮季勸阻周厲王不要因為貪心而接受良馬，擔心周王的左右會因此向他索要更多馬匹，而芮伯無法應對。君子則認為芮伯可能因此陷入困境。這表明芮季和君子都看到了周王可能因為接受馬匹而產生更多索取的後果，而不是榮夷公或認為芮伯隱藏了其他良馬。因此，他們兩人都同意芮伯的行為可能會導致更多的麻煩。
19,111年學測-國文科第20題,C,0.0,D,                           正確的答案：(D)                           解釋：                           根據題目內容，鄭崇和生於乾隆21年，卒於道光7年，這意味他在19歲時尚未随祖父全家遷居後龍。因此，(A)不正確。            鄭崇和的兒子們並未直接說明他們功名有成導致父親晉升為通奉大夫，而是提到他的兒子們如用錫、用錦、用銛有各自的成就，(B)也不正確。            長子由大房過繼的描述在文中沒有明確提到，且過繼通常在幼年時進行，並非成年後，(C)也不符合。            文中提到鄭崇和的妻子卒於道光25年，原葬寶斗仁山，後移葬與鄭崇和同穴，這表明妻子在他去世後才合葬，所以(D)是正確的。
20,111年學測-國文科第21題,D,0.0,A,                           正確的答案：(A)                           解釋：                           根據乙段內容，鄭崇和臨終前強調「作善降祥，作惡降殃」，不贊成人們依風水迷信選擇墓地，並且指示子孫不要受堪輿家言影響，這表明他雖然因為土地開墾致富，但對於子孫是否迷信風水並未贊成。因此，选项(A)最適當，表示他雖認為自己受到祖先庇蔭，但不希望子孫迷信風水。选项(B)提到鄭用錫等遵從遺願葬於老家山中，但沒有提到是否另择吉地，這與乙段不符；(C)提到墓碑擴大規模是因為鄭用錫的成就，這发生在墓建立後，不是原始情況；(D)「祀鄉賢祠」的記載顯示了家族對其功績的認可，但並不能直接說明是否因為「無上光榮」才被祭祀。
21,111年學測-國文科第22題,D,1.0,D,                           正確的答案：(D)○1無法判斷，○2正確                           解釋：                           - 对于○1，甲文中提到郑用錫墓与新竹郑用錫墓相似，这表明它可能具有一定的历史价值和当地特色，但没有直接提及是否展现清代营造技术流派特色，因此无法根据资料丙判断其是否列为国定古蹟。           - 对于○2，资料丙提到國定古蹟的指定基準包括具有高度歷史、藝術或科學價值，以及表现各時代營造技術流派特色等。王得祿墓作为一品官的墓，其历史价值显然符合列入古蹟的条件之一。所以，关于○1，我们不能确定；而○2的推论是正确的，因为王得祿墓的历史价值符合古蹟指定的基準。
22,111年學測-國文科第23題,C,0.0,B,                           正確的答案：(B)                           解釋：                           根據甲的論語原文和朱熹的解說，君子敬畏天命、大人和聖人的言語，因為他們理解天命並謹慎行事。這意味著君子知道天命的存在並且會因此而敬畏。相反，小人因為不明天命，不敬畏。(B) 选项不符合甲的意旨，因為甲提到小人“不知天命，而不畏也”，並未指出他們是否處於懵然狀態，而是直接指出了他們對天命的无知和不敬畏。其他選項：- (A) 是對君子敬畏天命的正確理解。- (C) 描述了君子得知天命後的態度，即不敢不畏。- (D) 描述了小人對地位高的人的態度，符合甲中對小人的描述。朱熹的解說中提到「藐大人」並非真的藐視，而是對那些徒有虛名或表面尊貴但實際無德之人不敬畏，這與乙文孟子的態度相符，即不畏那些看似崇高但不符合自己價值觀的事物。因此，(B) 不符合乙文的解說。
23,111年學測-國文科第24題,D,1.0,D,                           正確的答案：(D)                           解釋：                           朱熹對「畏大人」的解說是批評世人將地位和權勢視為值得敬畏的象徵，而孟子卻表達了對這些「大人」的輕蔑，因為他們追求的富貴和崇高不值得他去追求。楊素是隋朝的宰相，以奢華自奉和傲慢待人著稱，他的行為恰恰符合孟子對「大人」的藐視，因為他看重地位而非真正的道德和行為。(A) 鄭文公貳於楚，雖有權位但背棄了道義，不符合孟子的態度。(B) 項羽的舉動表現了對項王的敬畏，與孟子的「藐大人」相反。(C) 刘備對桓、靈二帝的失望，反映了對昏君的批判，但並未直接表現對權力的輕視。因此，最接近孟子所藐的「大人」的是(D) 東漢名臣楊素。
24,111年學測-國文科第25題,C,0.0,D,                           正確的答案：(D)                           解釋：                           根據甲文朱熹的解說，「大人」並不限於位高者，而是指有德行和地位的人。孔子提到的小人不畏天命，輕視大人和聖人之言，這表明孔子並未直接否定所有大人，而是對不敬畏之人有所批評。乙文中孟子說「藐之」，意思是不敬畏那些看似崇高但實際上不符合他價值觀的大人，並非真的藐視他們，而是對這些行為的不以為然。因此，孟子提出「藐大人」的說法，並非因為自己無意於大人之位，而是對那些過度追求權力和物質的行為的批評，與孔子對敬畏的態度有所不同。所以，最適當的描述是(D)。
25,111年學測-國文科第26題,BD,0.6,BDE,                           正確的答案：(B)、(D)、(E)                           解釋：                           (B)「悉」在這兩個句子中都表示“全部”，前面指叫百姓來核對債務，後面指把所有東西都贈送出去。                           (D)「內」在這兩個句子中都表示“接纳”，前面指不讓外人進來，後面指秦地可以完全統治。                           (E)「已」在這兩個句子中都表示“已經”，前面指篱笆變成了牆，後面指過去的景象不再見到。           (A) 中的「有」在前句意為「十分之五」，後句意為「成年」，意義不同；(C) 中的「見」在前句意為「明白道理」，後句意為「全見到」，前者是動詞後面跟名詞，後者是名詞後面跟動詞，意義不同。因此，(A) 和 (C) 不符合題意。
26,111年學測-國文科第27題,ADE,1.0,ADE,                           正確的答案：(A)、(D)、(E)                           解釋：           (A) 文中提到的「除了兩造另有協議及放假日外」是判決中設立的特定條件。           (D) 在這個條件下，「每週一、三、五晚上7時至8時之間，且每日（含放假日）合計不得超過30分鐘」是由此條件產生的結果。           (E) 這段話明確指出的就是條件下的結果，即規定的聯繫時間和限制。           (B) 每週二、四兩日並未在判決中被特別排除或設定為自由聯繫時間，而是規定了其他時間。           (C) 描述的是條件，但不是判決文中的「結果」，而是對「條件」的進一步說明。因此，選(A)(D)(E)。
