,info,answer,score,generated_answer,detailed_generated_answer
0,112年學測-國文科第1題,A,0.0,C,正確的答案：(C)驀然而「踣」／「掊」擊對手解釋：「踣」字讀音為ㄅㄛˊ，「掊」字讀音也是ㄅㄛˊ，前後相同。其他選項：(A)「笳」讀ㄐㄧㄚ，「袈」讀ㄐㄧㄚ，前後相同，但題目問「」內的字。(B)「鬩」讀ㄒㄧˋ，「睨」讀ㄋㄧˋ，前後不同。(D)「吁」讀ㄒㄩ，「迂」讀ㄩ，前後不同。
1,112年學測-國文科第2題,C,0.0,A,正確的答案：(A)解釋：(B)「人謀不彰」應為「人為疏失」，「彰」意指明顯、顯著，用在此處不恰當。(C)「命蹇時乖」應為「命蹇時乖」，意指命運多舛曲折。(D)「冉冉升空」應為「緩緩升空」，「冉冉」形容事物慢慢地向上升起，多用於日月星辰等天體，而天燈升空速度較快，不適合用「冉冉」形容。只有(A)沒有錯別字。「價格不斐」意指價格昂貴，用法正確。
2,112年學測-國文科第3題,A,1.0,A,"正確的答案：(A)解釋：(A)""擘肌分理""比喻仔細分析事理，用法正確。(B)""愛屋及烏""比喻因愛一個人而連帶愛其親友，此處用""愛屋及烏地袒護""語意重複。(C)""來者可追""形容勢如破竹，勢不可擋，此處用法正確。(D)""得隴望蜀""比喻已得到隴西，又想進取蜀地，語意為貪得無厭，此處占據有利位置，不宜用""得隴望蜀""。綜上所述，(A)的成語運用最為恰當。"
3,112年學測-國文科第4題,D,0.0,B,正確的答案：(B)解釋：(A) 表二顯示孟浩然、王昌齡、杜甫都沒有述及王維的詩，故推論有誤。(B) 由表一可知，孟浩然寫「問候懷想親友詩」的比例最高(92.73%)，且表二顯示王昌齡給每位親友的詩作不超過2首，故推論正確。(C) 表一顯示杜甫的親友人數(333人)多於孟浩然(178人)。且表二中，杜甫述及孟浩然的詩作數(5首)多於述及王維的詩作數(3首)，無法判斷杜甫與孟、王二人的熟識程度高低。(D) 表二顯示李白有1首詩述及王維，推論有誤。綜上所述，(B)選項的推論最為合理。
4,112年學測-國文科第5題,D,0.0,AC,正確的答案：(A)(C)解釋：在甲的例子中，燭之武以旁觀者的角度，向秦穆公分析晉國的企圖，希望秦穆公能警惕晉國的野心。因此甲適合(A)，說話者自居旁觀者的角色。在乙的例子中，樊噲向項羽討公道，認為項羽聽信讒言而想要誅殺有功之臣，是在重蹈秦朝的覆轍。樊噲是站在劉邦的立場，為劉邦討公道。因此乙適合(C)，說話者自居討公道的角色。綜合以上，甲適合(A)，乙適合(C)。
5,112年學測-國文科第6題,D,1.0,D,正確的答案：(D)尤所難免／疑懼／伺守解釋：1. 「尤所難免」意指「特別難以避免」，符合上文提到「地有神，善竊少女，而美者□□□□」，表示美女特別容易被神偷走。2. 「疑懼」意指「懷疑而恐懼」，符合上文提到「紇甚□□」，表示紇將軍對此事感到懷疑和恐懼。3. 「伺守」意指「守候、看守」，符合上文提到「以女奴十餘□□之」，表示紇將軍派了十多個女奴看守他的妻子。因此，依據文意，(D)「尤所難免／疑懼／伺守」是最適合填入□□中的詞語。
6,112年學測-國文科第7題,D,1.0,D,正確的答案：(D)解釋：本文以做菜和作文做類比，主要論點有二：1. 滿人、漢人各有擅長的菜餚，應發揮所長，才能做出美味可口的菜。若刻意模仿他人，反而失去原味。2. 寫作也是如此，應發揮自己的特色，才能寫出好文章。若一味模仿他人，就像「掇皮無真」，也就是表面模仿而無實質內涵。綜合以上，本文強調無論是做菜或寫作，都應該發揮自己的特色，呈現自我風格，而非一味模仿他人。故(D)最符合文意。
7,112年學測-國文科第8題,A,1.0,A,正確的答案：(A)解釋：根據文中麥可奈第的觀點，「狼改變了河流」這個說法雖然有一些事實基礎，例如鹿的減少確實讓樹木變多，但卻似乎過於誇大了狼群重返對生態系統的影響。文中提到，除了狼群之外，獵人和其他肉食性動物（如美洲獅和灰熊）也對鹿群數量的減少有所貢獻。此外，米德爾頓引述的研究也指出，儘管鹿群減少了60%，但樹木並未如蒙比爾特所說的迅速長高，鹿群也仍會到狼群出沒頻繁的區域覓食。因此，「狼改變了河流」這個說法雖然有一定的真實性，但似乎將狼群重返對生態系統的影響過度誇大了。
8,112年學測-國文科第9題,D,1.0,D,正確的答案：(D)解釋：本文先引述蒙比爾特在YouTube上介紹「狼改變了河流」的觀點，接著引述米德爾頓和麥可奈第的研究，質疑「狼改變了河流」的說法。三位學者觀點的出現順序，隱含作者對「狼英雄」說法的質疑態度。(A)文中除了敘述三位學者的論點，也提到了論據，如米德爾頓引述2010年的研究，麥可奈第指出1990年代蒙大拿州開放獵捕加拿大馬鹿等。(B)文中並未綜述各方對「狼英雄」的反應，而是直接引述三位學者的觀點。(C)文中並非以訪談形式呈現三人的看法。
9,112年學測-國文科第10題,C,1.0,C,正確的答案：(C)解釋：文中提到「木星每天頂多移動0.2度，小於宋元之際觀測誤差，約等於清代觀測誤差」，可見文章預設讀者已知清代的觀測誤差小於宋元之際。而其他三個選項：(A) 文中提到金星的別稱「太白」，但未提及其公轉速度與土星的比較。(B) 文中解釋角分與度的換算關係，可見並未預設讀者已知此知識。(D) 文中提到木星、土星的公轉週期長於地球，可推知其與太陽的距離也較地球遠，但文中並未明確說明這點。因此，選項中只有(C)是文章預設讀者已知的背景知識。
